序號,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限_速度(公里),道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別,縣市別代碼,機關代碼,市話,傳真
3122,2023,03,8,19,48,臺中市,太平區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,1,3,53,2,7,4,5,H01,8,16,8,20,10,16,"  ",53,53,1,5,8,H01,120.723445,24.150634,2,66000,387130000C,(04)23289100,(04)25368667
3123,2023,03,8,19,49,臺中市,潭子區,0,2,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,8,2,9,1,1,C03,7,5,1,10,2,11,"  ",8,8,1,22,8,C03,120.700893,24.211611,2,66000,387130000C,(04)23289100,(04)25368667
3124,2023,03,8,19,50,臺中市,大甲區,0,0,0,,,,-,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,21,"  ",B12,120.644358,24.405121,3,66000,387130000C,(04)23289100,(04)25368667
3125,2023,03,8,19,51,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.682538,24.146562,3,66000,387130000C,(04)23289100,(04)25368667
3126,2023,03,8,19,55,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B03,120.654451,24.159805,3,66000,387130000C,(04)23289100,(04)25368667
3127,2023,03,8,20,0,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",19,"   ",2,21,"  ",B03,120.617645,24.113703,3,66000,387130000C,(04)23289100,(04)25368667
3128,2023,03,8,20,4,臺中市,清水區,0,2,0,8,3,5,50,14,9,1,5,4,5,7,4,4,1,4,5,1,12,7,2,9,1,1,C03,7,7,4,8,2,14,"  ",7,7,1,20,5,C03,120.5624,24.277361,2,66000,387130000C,(04)23289100,(04)25368667
3129,2023,03,8,20,9,臺中市,東區,0,2,0,8,3,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,14,"  ",6,6,1,5,5,C03,120.688424,24.133033,2,66000,387130000C,(04)23289100,(04)25368667
3130,2023,03,8,20,9,臺中市,南屯區,0,1,0,8,3,5,50,4,18,1,5,4,5,7,2,1,1,4,4,2,3,15,3,10,1,1,B03,7,5,1,8,2,1,"  ",15,15,1,4,8,B03,120.646512,24.132,2,66000,387130000C,(04)23289100,(04)25368667
3131,2023,03,8,20,9,臺中市,龍井區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,2,1,1,3,1,1,16,6,3,10,1,1,C03,7,6,1,10,11,13,"  ",6,6,1,3,1,C03,120.59275,24.1831,2,66000,387130000C,(04)23289100,(04)25368667
3132,2023,03,8,20,14,臺中市,北屯區,0,1,0,8,3,5,50,14,8,1,5,4,5,7,4,4,5,5,4,2,16,7,3,10,1,1,B03,7,8,1,8,2,2,"  ",7,7,1,21,8,B03,120.683382,24.177669,2,66000,387130000C,(04)23289100,(04)25368667
3133,2023,03,8,20,14,臺中市,大里區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,1,16,8,3,10,1,1,C03,7,5,1,10,2,14,"  ",8,8,1,5,8,C03,120.684678,24.11926,2,66000,387130000C,(04)23289100,(04)25368667
3134,2023,03,8,20,15,臺中市,大雅區,0,1,0,8,1,5,50,14,9,1,5,4,5,6,4,4,9,5,5,1,16,23,3,10,1,1,B03,7,5,1,8,2,8,"  ",23,23,1,22,8,B03,120.65096,24.244841,2,66000,387130000C,(04)23289100,(04)25368667
3135,2023,03,8,20,15,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.628577,24.183966,3,66000,387130000C,(04)23289100,(04)25368667
3136,2023,03,8,20,18,臺中市,南區,0,1,0,8,3,5,50,5,1,1,5,4,5,7,2,1,10,5,5,2,16,6,2,9,1,1,C03,7,5,3,18,2,11,"  ",6,6,1,22,8,C03,120.684013,24.126422,2,66000,387130000C,(04)23289100,(04)25368667
3137,2023,03,8,20,18,臺中市,北屯區,0,1,0,8,3,5,50,14,7,1,5,4,5,7,4,4,1,4,5,2,17,40,3,10,1,1,B12,7,13,3,18,2,4,"  ",40,40,1,5,1,B12,120.699336,24.176476,2,66000,387130000C,(04)23289100,(04)25368667
3138,2023,03,8,20,22,臺中市,烏日區,1,0,0,8,1,5,50,4,1,1,5,4,5,7,2,1,5,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,5,"  ",6,6,1,21,8,B03,120.634099,24.108047,1,66000,387130000C,(04)23289100,(04)25368667
3139,2023,03,8,20,25,臺中市,南區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,3,10,1,1,B03,7,9,1,4,2,1,"  ",25,25,1,10,8,B03,120.6502,24.120566,2,66000,387130000C,(04)23289100,(04)25368667
3140,2023,03,8,20,29,臺中市,北屯區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,16,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,21,8,C03,120.676398,24.173739,2,66000,387130000C,(04)23289100,(04)25368667
3141,2023,03,8,20,30,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.72062,24.16264,3,66000,387130000C,(04)23289100,(04)25368667
3142,2023,03,8,20,33,臺中市,豐原區,0,2,0,8,3,5,50,4,1,1,5,4,5,7,4,4,1,3,4,1,15,6,2,9,1,1,C03,7,11,1,10,9,11,"  ",6,6,1,22,8,C03,120.741479,24.263379,2,66000,387130000C,(04)23289100,(04)25368667
3143,2023,03,8,20,38,臺中市,東區,0,2,0,8,3,5,30,4,1,1,5,4,5,3,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,21,8,C03,120.694502,24.124237,2,66000,387130000C,(04)23289100,(04)25368667
3144,2023,03,8,20,41,臺中市,沙鹿區,0,0,0,8,,,40,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",19,"   ",1,4,"  ",B03,120.55961,24.234314,3,66000,387130000C,(04)23289100,(04)25368667
3145,2023,03,8,20,42,臺中市,東區,0,2,0,8,3,5,50,3,2,1,5,4,5,7,1,1,10,5,5,2,17,23,2,7,1,1,C03,7,9,1,10,2,12,"  ",23,23,1,22,8,C03,120.686856,24.136069,2,66000,387130000C,(04)23289100,(04)25368667
3146,2023,03,8,20,43,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",7,"  ",11,"  ","  ",7,"   ",1,21,"  ",B03,120.71958,24.163455,3,66000,387130000C,(04)23289100,(04)25368667
3147,2023,03,8,21,2,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,"  ","  ","  ","  ",C03,"  ","  ",6,"  ",2,"  ","  ",26,"   ",1,22,"  ",C03,120.658573,24.155448,3,66000,387130000C,(04)23289100,(04)25368667
3148,2023,03,8,21,3,臺中市,南區,0,2,0,8,3,5,50,14,9,1,5,4,5,7,4,4,10,5,5,2,16,38,2,9,1,1,C03,7,14,1,10,2,14,"  ",38,38,1,3,5,C03,120.650947,24.113122,2,66000,387130000C,(04)23289100,(04)25368667
3149,2023,03,8,21,4,臺中市,神岡區,0,2,0,8,3,5,50,15,9,1,5,4,5,7,1,1,5,5,4,2,17,25,2,9,1,1,C03,7,9,1,10,2,11,"  ",25,25,1,22,8,C03,120.656043,24.254497,2,66000,387130000C,(04)23289100,(04)25368667
3150,2023,03,8,21,12,臺中市,西區,0,2,0,8,3,5,50,14,7,1,5,4,5,7,4,4,9,5,4,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,21,8,C03,120.66634,24.132151,2,66000,387130000C,(04)23289100,(04)25368667
3151,2023,03,8,21,15,臺中市,神岡區,0,2,0,8,3,5,50,15,9,1,5,4,5,7,4,4,5,5,5,1,17,6,2,9,1,1,B03,7,15,1,8,2,8,"  ",6,6,1,22,8,B03,120.688591,24.261375,2,66000,387130000C,(04)23289100,(04)25368667
3152,2023,03,8,21,18,臺中市,中區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B12,"  ","  ",6,"  ",11,"  ","  ",12,"   ",1,22,"  ",B12,120.676418,24.145254,3,66000,387130000C,(04)23289100,(04)25368667
3153,2023,03,8,21,19,臺中市,北屯區,0,4,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,25,2,9,1,1,C03,7,9,1,10,2,11,"  ",25,25,1,21,8,C03,120.721003,24.175968,2,66000,387130000C,(04)23289100,(04)25368667
3154,2023,03,8,21,21,臺中市,烏日區,0,1,0,7,3,5,40,11,17,1,5,4,5,1,4,4,10,5,3,1,18,23,2,9,1,1,C03,7,6,1,10,2,12,"  ",23,23,1,21,8,C03,120.585607,24.11236,2,66000,387130000C,(04)23289100,(04)25368667
3155,2023,03,8,21,26,臺中市,潭子區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,6,3,10,1,1,B03,7,5,1,8,2,4,"  ",6,6,1,22,8,B03,120.700636,24.211891,2,66000,387130000C,(04)23289100,(04)25368667
3156,2023,03,8,21,30,臺中市,北區,0,0,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,16,67,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ","  ","  ",67,67,1,"  ","  ","   ",120.682358,24.160925,3,66000,387130000C,(04)23289100,(04)25368667
3157,2023,03,8,21,38,臺中市,太平區,0,1,0,8,3,5,30,4,1,1,5,4,5,7,2,1,10,5,5,2,16,23,2,9,1,1,C03,7,9,1,10,2,12,"  ",23,23,1,21,8,C03,120.734223,24.148292,2,66000,387130000C,(04)23289100,(04)25368667
3158,2023,03,8,21,53,臺中市,西屯區,0,0,0,8,,,,,,,,,,,,,,,,,,67,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ","  ","  ",67,"   ",1,"  ","  ","   ",120.644996,24.181393,3,66000,387130000C,(04)23289100,(04)25368667
3159,2023,03,8,21,55,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,43,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ",15,"  ",43,43,1,"  ","  ","   ",120.731429,24.110782,3,66000,387130000C,(04)23289100,(04)25368667
3160,2023,03,8,21,58,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",C03,"  ","  ",6,"  ",2,"  ","  ",6,"   ",1,21,"  ",C03,120.717875,24.124987,3,66000,387130000C,(04)23289100,(04)25368667
3161,2023,03,8,22,8,臺中市,西區,0,2,0,8,3,5,50,14,9,1,5,4,5,7,2,1,5,2,5,2,13,42,2,3,1,1,B03,7,9,1,8,2,1,"  ",42,42,1,5,8,B03,120.661485,24.150919,2,66000,387130000C,(04)23289100,(04)25368667
3162,2023,03,8,22,10,臺中市,南區,0,3,0,8,3,5,50,5,1,1,5,4,5,7,4,4,10,5,5,2,16,43,2,9,1,1,C03,7,9,1,10,2,11,"  ",43,43,1,22,8,C03,120.679466,24.128591,2,66000,387130000C,(04)23289100,(04)25368667
3163,2023,03,8,22,19,臺中市,北區,0,1,0,8,3,5,50,5,1,1,5,4,5,7,2,1,2,5,5,2,16,25,2,8,1,1,F01,7,9,8,20,2,16,"  ",25,25,1,21,8,F01,120.686252,24.15482,2,66000,387130000C,(04)23289100,(04)25368667
3164,2023,03,8,22,30,臺中市,西屯區,0,2,0,8,3,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,22,8,C03,120.653727,24.1613,2,66000,387130000C,(04)23289100,(04)25368667
3165,2023,03,8,22,37,臺中市,神岡區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B03,120.708831,24.258534,3,66000,387130000C,(04)23289100,(04)25368667
3166,2023,03,8,22,50,臺中市,南區,0,1,0,8,3,5,40,14,8,1,5,4,5,7,4,4,1,4,4,2,17,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,4,8,C03,120.662094,24.121638,2,66000,387130000C,(04)23289100,(04)25368667
3167,2023,03,8,23,2,臺中市,北區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,C03,7,6,1,10,2,13,"  ",6,6,1,22,9,C03,120.673773,24.165153,2,66000,387130000C,(04)23289100,(04)25368667
3168,2023,03,8,23,12,臺中市,西區,0,1,0,8,3,5,50,14,8,1,5,4,5,7,4,4,5,5,4,2,16,9,3,10,1,1,B03,7,6,1,8,2,2,"  ",9,9,1,22,8,B03,120.654538,24.153594,2,66000,387130000C,(04)23289100,(04)25368667
3169,2023,03,8,23,13,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",6,"   ",1,22,"  ",B03,120.642725,24.198431,3,66000,387130000C,(04)23289100,(04)25368667
3170,2023,03,8,23,55,臺中市,北區,0,1,0,8,3,5,50,3,1,1,5,4,5,7,4,4,5,5,5,2,16,6,3,10,1,1,C03,7,5,1,10,2,11,"  ",6,6,1,21,8,C03,120.684732,24.148595,2,66000,387130000C,(04)23289100,(04)25368667
3171,2023,03,8,23,55,臺中市,沙鹿區,0,1,0,7,3,5,40,3,1,1,5,4,5,7,1,1,10,5,5,2,16,25,2,9,1,1,C03,7,9,1,10,2,14,"  ",25,25,1,22,2,C03,120.581421,24.209662,2,66000,387130000C,(04)23289100,(04)25368667
3172,2023,03,9,0,0,臺中市,西屯區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,13,23,3,10,3,4,B03,7,9,1,8,2,1,"  ",23,23,1,22,8,B03,120.617428,24.174915,2,66000,387130000C,(04)23289100,(04)25368667
3173,2023,03,9,0,20,臺中市,南區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,42,2,9,1,1,C03,7,15,1,10,2,12,"  ",42,42,1,22,8,C03,120.670247,24.111532,2,66000,387130000C,(04)23289100,(04)25368667
3174,2023,03,9,0,23,臺中市,霧峰區,0,2,0,8,3,5,40,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,2,8,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,4,5,C03,120.686626,24.053691,2,66000,387130000C,(04)23289100,(04)25368667
3175,2023,03,9,0,34,臺中市,南屯區,0,1,0,8,3,5,30,14,9,1,5,4,5,7,4,4,10,5,5,1,26,23,2,9,1,1,C03,7,9,1,9,5,14,"  ",23,23,1,22,8,C03,120.61983,24.132906,2,66000,387130000C,(04)23289100,(04)25368667
3176,2023,03,9,0,35,臺中市,西區,0,1,0,8,3,5,50,5,1,1,5,4,5,7,2,1,10,5,5,2,15,25,2,9,1,1,C03,7,9,2,18,2,11,"  ",25,25,1,4,8,C03,120.667037,24.129243,2,66000,387130000C,(04)23289100,(04)25368667
3177,2023,03,9,0,44,臺中市,龍井區,0,1,0,8,3,5,50,11,9,1,5,4,5,7,4,4,9,5,5,2,20,23,2,9,3,4,C03,7,9,3,18,2,15,"  ",23,23,1,22,9,C03,120.573201,24.193061,2,66000,387130000C,(04)23289100,(04)25368667
3178,2023,03,9,0,48,臺中市,西屯區,0,3,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,17,10,2,9,1,4,C03,7,11,1,10,2,14,"  ",10,10,1,22,8,C03,120.622826,24.185833,2,66000,387130000C,(04)23289100,(04)25368667
3179,2023,03,9,1,40,臺中市,北屯區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,3,10,1,1,B12,7,9,1,8,2,4,"  ",6,6,1,22,8,B12,120.683991,24.17764,2,66000,387130000C,(04)23289100,(04)25368667
3180,2023,03,9,2,47,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",6,"   ",1,5,"  ",C03,120.663063,24.147868,3,66000,387130000C,(04)23289100,(04)25368667
3181,2023,03,9,5,59,臺中市,東區,0,1,0,8,2,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,8,3,10,1,1,C03,7,5,6,18,2,13,"  ",8,8,1,21,8,C03,120.701456,24.138879,2,66000,387130000C,(04)23289100,(04)25368667
3182,2023,03,9,6,7,臺中市,南屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",11,"  ","  ",23,23,2,22,"  ",B03,120.625752,24.11701,3,66000,387130000C,(04)23289100,(04)25368667
3183,2023,03,9,6,31,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",7,"   ",1,22,"  ",B12,120.691372,24.216096,3,66000,387130000C,(04)23289100,(04)25368667
3184,2023,03,9,6,32,臺中市,南屯區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,11,4,3,10,1,1,B03,7,9,1,8,2,"  ","  ",4,4,1,22,"  ",B03,120.627309,24.139525,3,66000,387130000C,(04)23289100,(04)25368667
3185,2023,03,9,6,51,臺中市,太平區,0,2,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,4,5,2,16,27,2,9,1,1,C03,7,9,1,10,2,12,"  ",44,27,1,22,5,C03,120.719193,24.124938,2,66000,387130000C,(04)23289100,(04)25368667
3186,2023,03,9,6,52,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,4,4,5,2,15,25,2,9,1,1,C03,7,9,1,10,2,11,12,25,25,1,22,8,C03,120.647558,24.148746,2,66000,387130000C,(04)23289100,(04)25368667
3187,2023,03,9,6,54,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,8,"  ","  ","  ","  ",B01,"  ","  ",1,"  ",2,"  ","  ",8,"   ",1,22,"  ",B01,120.678775,24.217404,3,66000,387130000C,(04)23289100,(04)25368667
3188,2023,03,9,6,55,臺中市,西屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,5,1,2,18,23,2,9,3,4,C03,7,9,1,10,2,14,"  ",23,23,1,22,8,C03,120.595386,24.181964,2,66000,387130000C,(04)23289100,(04)25368667
3189,2023,03,9,7,2,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,1,12,1,3,10,1,1,B03,7,9,1,8,2,2,"  ",1,1,1,21,8,B03,120.681435,24.189126,2,66000,387130000C,(04)23289100,(04)25368667
3190,2023,03,9,7,5,臺中市,中區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,4,2,13,23,3,10,1,1,B03,7,5,1,8,2,1,"  ",23,23,1,20,8,B03,120.6821,24.142932,2,66000,387130000C,(04)23289100,(04)25368667
3191,2023,03,9,7,6,臺中市,南屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,4,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,5,1,C03,120.655141,24.143227,2,66000,387130000C,(04)23289100,(04)25368667
3192,2023,03,9,7,6,臺中市,梧棲區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,16,43,2,9,1,1,C03,7,9,1,8,2,12,"  ",43,43,1,3,8,C03,120.533526,24.258291,2,66000,387130000C,(04)23289100,(04)25368667
3193,2023,03,9,7,10,臺中市,清水區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,5,"  ",6,6,1,21,8,B03,120.553564,24.260689,2,66000,387130000C,(04)23289100,(04)25368667
3194,2023,03,9,7,12,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,9,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",9,"   ",1,1,"  ",B03,120.607485,24.195133,3,66000,387130000C,(04)23289100,(04)25368667
3195,2023,03,9,7,20,臺中市,沙鹿區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,1,1,4,5,4,2,17,19,3,10,1,1,B12,7,1,1,8,2,8,"  ",19,19,1,9,1,B12,120.580504,24.209864,2,66000,387130000C,(04)23289100,(04)25368667
3196,2023,03,9,7,21,臺中市,清水區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,16,4,3,10,1,1,F02,7,9,8,20,2,16,"  ",4,4,1,21,8,F02,120.533684,24.274392,2,66000,387130000C,(04)23289100,(04)25368667
3197,2023,03,9,7,25,臺中市,潭子區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B12,7,5,1,8,2,2,"  ",6,6,1,7,8,B12,120.673934,24.209107,2,66000,387130000C,(04)23289100,(04)25368667
3198,2023,03,9,7,25,臺中市,龍井區,0,0,0,8,,,50,,,,,,,,,,,,,,,4,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",4,"   ",1,12,"  ",C03,120.547581,24.196424,3,66000,387130000C,(04)23289100,(04)25368667
3199,2023,03,9,7,25,臺中市,大甲區,0,0,0,8,1,5,70,14,9,1,5,4,5,7,1,1,1,1,5,1,16,23,3,10,1,1,B03,7,14,1,8,1,5,"  ",23,23,1,22,8,B03,120.643174,24.408434,3,66000,387130000C,(04)23289100,(04)25368667
3200,2023,03,9,7,28,臺中市,南屯區,0,1,0,8,1,5,50,4,18,1,5,4,5,7,4,4,10,5,5,2,3,15,3,10,1,1,B03,7,5,1,8,2,1,"  ",15,15,1,22,8,B03,120.636876,24.138237,2,66000,387130000C,(04)23289100,(04)25368667
3201,2023,03,9,7,30,臺中市,大雅區,0,0,0,,,,30,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.604533,24.222996,3,66000,387130000C,(04)23289100,(04)25368667
3202,2023,03,9,7,30,臺中市,潭子區,0,2,0,8,1,5,30,4,2,1,5,4,5,7,4,4,5,5,5,1,16,6,2,9,1,1,C03,7,5,1,9,2,12,"  ",6,6,1,22,9,C03,120.695174,24.193913,2,66000,387130000C,(04)23289100,(04)25368667
3203,2023,03,9,7,32,臺中市,西屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,4,2,17,42,2,9,1,1,C03,7,9,1,10,2,13,"  ",42,42,1,21,8,C03,120.636341,24.17021,2,66000,387130000C,(04)23289100,(04)25368667
3204,2023,03,9,7,32,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,5,"  ",B03,120.689795,24.115143,3,66000,387130000C,(04)23289100,(04)25368667
3205,2023,03,9,7,34,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,4,"  ",B03,120.615177,24.18238,3,66000,387130000C,(04)23289100,(04)25368667
3206,2023,03,9,7,35,臺中市,南屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,6,"  ",6,6,1,5,8,B03,120.611016,24.138563,2,66000,387130000C,(04)23289100,(04)25368667
3207,2023,03,9,7,36,臺中市,大甲區,0,1,0,8,1,5,60,14,8,1,5,4,5,7,4,4,1,4,4,1,18,43,2,8,1,1,C03,7,9,1,10,2,12,"  ",43,43,1,4,1,C03,120.64343,24.368395,2,66000,387130000C,(04)23289100,(04)25368667
3208,2023,03,9,7,37,臺中市,大甲區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",6,"   ",1,4,"  ",C03,120.63983,24.401061,3,66000,387130000C,(04)23289100,(04)25368667
3209,2023,03,9,7,40,臺中市,西屯區,0,3,0,8,1,5,40,14,8,1,5,4,5,7,2,1,1,4,1,2,13,23,2,9,3,4,C03,7,9,1,10,2,11,13,23,23,1,22,8,C03,120.64624,24.164743,2,66000,387130000C,(04)23289100,(04)25368667
3210,2023,03,9,7,40,臺中市,大里區,0,0,0,8,1,5,50,3,9,1,5,4,5,7,4,4,5,5,5,2,16,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,22,"  ",B03,120.687409,24.117831,3,66000,387130000C,(04)23289100,(04)25368667
3211,2023,03,9,7,42,臺中市,大里區,0,3,0,8,1,5,50,3,2,1,5,4,5,7,3,1,5,2,5,1,13,16,2,8,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,22,9,C03,120.687883,24.100198,2,66000,387130000C,(04)23289100,(04)25368667
3212,2023,03,9,7,43,臺中市,北區,0,1,0,8,2,5,40,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,5,8,C03,120.683697,24.146854,2,66000,387130000C,(04)23289100,(04)25368667
3213,2023,03,9,7,44,臺中市,霧峰區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,2,5,1,13,16,3,10,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,22,9,C03,120.690306,24.043018,2,66000,387130000C,(04)23289100,(04)25368667
3214,2023,03,9,7,44,臺中市,龍井區,0,1,0,8,1,5,60,4,2,1,5,4,1,7,2,1,10,5,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,5,1,C03,120.592725,24.182728,2,66000,387130000C,(04)23289100,(04)25368667
3215,2023,03,9,7,47,臺中市,大肚區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,5,"  ",C03,120.579073,24.168834,3,66000,387130000C,(04)23289100,(04)25368667
3216,2023,03,9,7,48,臺中市,西屯區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,1,1,1,4,1,2,16,7,2,9,1,1,C03,7,7,3,18,1,14,"  ",7,7,1,22,8,C03,120.648795,24.163519,2,66000,387130000C,(04)23289100,(04)25368667
3217,2023,03,9,7,49,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,4,5,2,17,6,3,10,1,1,B03,7,5,1,8,2,1,"  ",6,6,1,1,9,B03,120.620711,24.174673,2,66000,387130000C,(04)23289100,(04)25368667
