序號,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限_速度(公里),道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別,縣市別代碼,機關代碼,市話,傳真
1265,2023,02,4,12,4,臺中市,神岡區,0,0,0,8,,,40,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",19,"   ",1,22,"  ",B03,120.680066,24.248462,3,66000,387130000C,(04)23289100,(04)25368667
1266,2023,02,4,12,5,臺中市,霧峰區,0,0,0,8,,,50,,,,,,,,,,,,,,,9,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",9,"   ",1,12,"  ",C03,120.682215,24.064747,3,66000,387130000C,(04)23289100,(04)25368667
1267,2023,02,4,12,5,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",6,"   ",1,22,"  ",C03,120.708769,24.158797,3,66000,387130000C,(04)23289100,(04)25368667
1268,2023,02,4,12,5,臺中市,大肚區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,19,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,21,1,C03,120.543848,24.144047,2,66000,387130000C,(04)23289100,(04)25368667
1269,2023,02,4,12,11,臺中市,豐原區,0,3,0,8,2,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,17,23,2,9,1,1,C03,7,9,4,10,2,15,"  ",23,23,1,22,8,C03,120.713378,24.251535,2,66000,387130000C,(04)23289100,(04)25368667
1270,2023,02,4,12,14,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,43,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",43,"   ",1,22,"  ",B12,120.614773,24.185668,3,66000,387130000C,(04)23289100,(04)25368667
1271,2023,02,4,12,15,臺中市,大里區,0,1,0,8,1,5,50,3,9,1,5,4,5,7,4,4,5,5,5,1,17,26,3,10,1,1,C03,7,5,1,10,2,15,"  ",26,26,1,22,8,C03,120.708418,24.086245,2,66000,387130000C,(04)23289100,(04)25368667
1272,2023,02,4,12,20,臺中市,東區,1,0,0,7,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,9,42,3,10,1,1,B12,7,15,1,8,2,5,"  ",42,42,1,21,8,B12,120.689274,24.134852,1,66000,387130000C,(04)23289100,(04)25368667
1273,2023,02,4,12,20,臺中市,沙鹿區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,1,1,12,7,3,10,1,1,B03,7,8,1,8,2,2,"  ",7,7,1,5,5,B03,120.580794,24.212439,2,66000,387130000C,(04)23289100,(04)25368667
1274,2023,02,4,12,21,臺中市,霧峰區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",26,"   ",1,22,"  ",B03,120.69998,24.067799,3,66000,387130000C,(04)23289100,(04)25368667
1275,2023,02,4,12,24,臺中市,霧峰區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,9,4,5,1,13,23,3,10,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,11,9,C03,120.69811,24.060732,2,66000,387130000C,(04)23289100,(04)25368667
1276,2023,02,4,12,27,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.663171,24.272263,3,66000,387130000C,(04)23289100,(04)25368667
1277,2023,02,4,12,30,臺中市,西區,0,0,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,12,42,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",42,"   ",1,22,"  ",B03,120.655817,24.148976,3,66000,387130000C,(04)23289100,(04)25368667
1278,2023,02,4,12,32,臺中市,大雅區,0,3,0,8,1,5,50,4,1,1,5,4,5,7,1,1,9,4,5,1,17,25,3,10,1,1,B03,7,9,1,8,2,5,"  ",25,25,1,22,9,B03,120.650413,24.227471,2,66000,387130000C,(04)23289100,(04)25368667
1279,2023,02,4,12,38,臺中市,東區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,18,23,2,9,1,1,C03,7,9,1,10,2,14,"  ",23,23,1,22,8,C03,120.688487,24.131654,2,66000,387130000C,(04)23289100,(04)25368667
1280,2023,02,4,12,39,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,26,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,14,"  ",26,26,1,22,"  ",C03,120.819892,24.084122,3,66000,387130000C,(04)23289100,(04)25368667
1281,2023,02,4,12,41,臺中市,大甲區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,C03,7,9,1,10,2,14,"  ",6,6,1,22,9,C03,120.618757,24.35016,2,66000,387130000C,(04)23289100,(04)25368667
1282,2023,02,4,12,43,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",19,"   ",1,5,"  ",B03,120.690775,24.11432,3,66000,387130000C,(04)23289100,(04)25368667
1283,2023,02,4,12,49,臺中市,大安區,0,0,0,8,1,6,40,14,9,1,5,4,5,7,4,4,10,5,5,1,25,23,3,10,1,1,B02,7,5,1,8,2,4,"  ",23,23,1,5,1,B02,120.575875,24.349474,3,66000,387130000C,(04)23289100,(04)25368667
1284,2023,02,4,12,50,臺中市,北區,0,1,0,8,1,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,17,10,3,10,1,1,B03,7,11,1,8,2,4,"  ",10,10,1,22,9,B03,120.681688,24.151108,2,66000,387130000C,(04)23289100,(04)25368667
1285,2023,02,4,12,54,臺中市,西屯區,0,3,0,8,1,5,70,4,1,1,5,4,5,7,1,1,10,5,5,2,17,25,3,10,3,4,B03,7,5,1,7,2,1,"  ",25,25,1,21,8,B03,120.644083,24.194891,2,66000,387130000C,(04)23289100,(04)25368667
1286,2023,02,4,12,55,臺中市,南屯區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,4,"  ",B03,120.637493,24.146849,3,66000,387130000C,(04)23289100,(04)25368667
1287,2023,02,4,12,56,臺中市,烏日區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,18,8,C03,120.65201,24.052783,2,66000,387130000C,(04)23289100,(04)25368667
1288,2023,02,4,12,57,臺中市,北屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,1,1,5,4,5,2,16,7,2,9,1,1,C03,7,7,3,18,2,14,"  ",7,7,1,22,8,C03,120.718845,24.175681,2,66000,387130000C,(04)23289100,(04)25368667
1289,2023,02,4,12,59,臺中市,烏日區,0,2,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,4,4,2,16,8,2,8,1,1,C03,7,5,1,10,2,14,"  ",8,8,1,21,1,C03,120.654874,24.095124,2,66000,387130000C,(04)23289100,(04)25368667
1290,2023,02,4,13,6,臺中市,后里區,0,0,0,8,1,5,40,17,1,1,5,4,3,5,4,4,5,5,5,1,16,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,22,"  ",B03,120.724535,24.308442,3,66000,387130000C,(04)23289100,(04)25368667
1291,2023,02,4,13,9,臺中市,北區,0,2,0,8,1,5,50,4,2,1,5,4,5,7,2,1,5,4,4,1,16,9,2,8,3,4,C03,7,6,1,10,2,12,"  ",9,9,1,22,9,C03,120.680948,24.159108,2,66000,387130000C,(04)23289100,(04)25368667
1292,2023,02,4,13,16,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,3,10,1,1,B03,7,9,1,8,2,5,"  ",25,25,1,22,8,B03,120.64824,24.168046,2,66000,387130000C,(04)23289100,(04)25368667
1293,2023,02,4,13,17,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",44,12,1,22,"  ",B03,120.657348,24.13381,3,66000,387130000C,(04)23289100,(04)25368667
1294,2023,02,4,13,18,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,15,6,2,1,3,4,C03,7,9,1,10,2,12,"  ",6,6,1,22,8,C03,120.647727,24.15578,2,66000,387130000C,(04)23289100,(04)25368667
1295,2023,02,4,13,19,臺中市,潭子區,0,2,0,8,1,5,40,3,1,1,5,4,3,5,4,4,10,5,5,2,16,23,2,7,1,1,C03,7,5,1,10,2,14,"  ",23,23,1,20,8,C03,120.709885,24.23119,2,66000,387130000C,(04)23289100,(04)25368667
1296,2023,02,4,13,20,臺中市,大里區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",11,"  ","  ",12,"   ",1,22,"  ",B03,120.706786,24.087723,3,66000,387130000C,(04)23289100,(04)25368667
1297,2023,02,4,13,24,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",3,"  ","  ",23,"   ",1,2,"  ",B03,120.684381,24.162885,3,66000,387130000C,(04)23289100,(04)25368667
1298,2023,02,4,13,31,臺中市,大甲區,0,2,0,8,1,5,50,14,8,1,5,4,5,7,4,4,5,5,4,1,13,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,9,C03,120.616286,24.349821,2,66000,387130000C,(04)23289100,(04)25368667
1299,2023,02,4,13,39,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,5,"  ",B03,120.631649,24.145887,3,66000,387130000C,(04)23289100,(04)25368667
1300,2023,02,4,13,40,臺中市,北屯區,0,0,0,,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,22,"  ",B03,120.668545,24.175901,3,66000,387130000C,(04)23289100,(04)25368667
1301,2023,02,4,13,40,臺中市,清水區,0,2,0,8,1,5,30,11,9,1,5,4,5,1,4,4,10,5,5,1,11,5,3,10,1,1,C03,7,9,1,10,2,14,"  ",5,5,1,5,5,C03,120.564324,24.3179,2,66000,387130000C,(04)23289100,(04)25368667
1302,2023,02,4,13,42,臺中市,太平區,0,1,0,8,1,5,40,3,8,1,5,4,5,7,4,4,5,4,4,2,13,16,2,9,1,1,C03,7,9,1,10,2,12,"  ",16,16,1,21,8,C03,120.702566,24.148097,2,66000,387130000C,(04)23289100,(04)25368667
1303,2023,02,4,13,44,臺中市,后里區,0,0,0,8,1,5,40,14,9,1,5,4,5,7,4,4,5,5,5,2,14,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B03,120.735769,24.299942,3,66000,387130000C,(04)23289100,(04)25368667
1304,2023,02,4,13,45,臺中市,西區,0,2,0,8,1,5,40,3,1,1,5,4,5,7,4,4,10,5,5,2,16,8,2,9,1,1,C03,7,5,1,10,1,11,"  ",8,8,1,8,9,C03,120.653866,24.153575,2,66000,387130000C,(04)23289100,(04)25368667
1305,2023,02,4,13,50,臺中市,西屯區,0,2,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,5,1,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,22,8,C03,120.589275,24.184947,2,66000,387130000C,(04)23289100,(04)25368667
1306,2023,02,4,13,54,臺中市,東區,0,3,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,7,2,9,1,1,C03,7,8,1,10,2,12,"  ",7,7,1,18,8,C03,120.690352,24.133188,2,66000,387130000C,(04)23289100,(04)25368667
1307,2023,02,4,13,54,臺中市,南屯區,0,2,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,1,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,8,C03,120.591875,24.158616,2,66000,387130000C,(04)23289100,(04)25368667
1308,2023,02,4,13,57,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",26,"   ",1,4,"  ",B03,120.664717,24.150879,3,66000,387130000C,(04)23289100,(04)25368667
1309,2023,02,4,13,57,臺中市,東勢區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,23,1,22,"  ",B03,120.799619,24.306653,3,66000,387130000C,(04)23289100,(04)25368667
1310,2023,02,4,14,7,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.674095,24.164751,3,66000,387130000C,(04)23289100,(04)25368667
1311,2023,02,4,14,8,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.653525,24.134919,3,66000,387130000C,(04)23289100,(04)25368667
1312,2023,02,4,14,15,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,21,"  ",B03,120.677303,24.151254,3,66000,387130000C,(04)23289100,(04)25368667
1313,2023,02,4,14,18,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,21,"  ",B03,120.659557,24.155401,3,66000,387130000C,(04)23289100,(04)25368667
1314,2023,02,4,14,20,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B02,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B02,120.653214,24.134517,3,66000,387130000C,(04)23289100,(04)25368667
1315,2023,02,4,14,20,臺中市,清水區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,9,5,5,1,17,23,2,9,1,1,C03,7,9,3,18,2,12,"  ",23,23,1,22,8,C03,120.586149,24.26966,2,66000,387130000C,(04)23289100,(04)25368667
1316,2023,02,4,14,20,臺中市,和平區,0,0,0,8,1,2,30,11,9,1,5,4,5,7,4,4,10,5,5,1,17,23,3,10,1,1,B03,7,9,1,8,2,1,"  ",23,23,1,4,6,B03,121.254327,24.243522,3,66000,387130000C,(04)23289100,(04)25368667
1317,2023,02,4,14,21,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",19,"   ",1,9,"  ",B03,120.571248,24.229714,3,66000,387130000C,(04)23289100,(04)25368667
1318,2023,02,4,14,22,臺中市,神岡區,0,0,0,8,,,40,,,,,,,,,,,,,,,26,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",9,"  ","  ",26,26,2,22,"  ",B03,120.640385,24.249085,3,66000,387130000C,(04)23289100,(04)25368667
1319,2023,02,4,14,27,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,21,"  ",C03,120.712563,24.172695,3,66000,387130000C,(04)23289100,(04)25368667
1320,2023,02,4,14,30,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B03,120.614793,24.185723,3,66000,387130000C,(04)23289100,(04)25368667
1321,2023,02,4,14,37,臺中市,北區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",11,"  ","  ",23,"   ",1,22,"  ",B03,120.672168,24.171285,3,66000,387130000C,(04)23289100,(04)25368667
1322,2023,02,4,14,37,臺中市,北屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,8,C03,120.686689,24.170698,2,66000,387130000C,(04)23289100,(04)25368667
1323,2023,02,4,14,39,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,22,"  ",B03,120.665196,24.15574,3,66000,387130000C,(04)23289100,(04)25368667
1324,2023,02,4,14,43,臺中市,烏日區,0,3,0,8,1,5,50,14,8,1,5,4,5,7,4,4,1,5,1,1,23,23,2,9,1,1,B12,7,9,1,8,2,1,"  ",23,23,1,9,8,B12,120.6241,24.100081,2,66000,387130000C,(04)23289100,(04)25368667
1325,2023,02,4,14,43,臺中市,梧棲區,0,1,0,8,1,5,60,3,1,1,5,4,5,7,2,1,10,5,5,2,16,25,3,10,1,1,B03,7,9,1,8,11,4,"  ",25,25,1,11,8,B03,120.537342,24.25221,2,66000,387130000C,(04)23289100,(04)25368667
1326,2023,02,4,14,46,臺中市,潭子區,0,0,0,8,,,60,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",7,"   ",1,22,"  ",B03,120.702633,24.196934,3,66000,387130000C,(04)23289100,(04)25368667
1327,2023,02,4,14,47,臺中市,西區,0,0,0,8,,,40,,,,,,,,,,,,,,,18,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",18,"   ",1,19,"  ",B03,120.671489,24.145961,3,66000,387130000C,(04)23289100,(04)25368667
1328,2023,02,4,14,48,臺中市,霧峰區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B12,120.695954,24.066688,3,66000,387130000C,(04)23289100,(04)25368667
1329,2023,02,4,14,49,臺中市,東區,0,3,0,7,1,5,50,14,9,1,5,4,5,7,4,4,10,4,5,2,6,51,2,9,4,5,H01,8,18,8,20,10,16,"  ",51,51,1,21,8,H01,120.687208,24.136842,2,66000,387130000C,(04)23289100,(04)25368667
1330,2023,02,4,14,55,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.680156,24.149503,3,66000,387130000C,(04)23289100,(04)25368667
1331,2023,02,4,14,56,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",43,"   ",1,22,"  ",B03,120.646046,24.163703,3,66000,387130000C,(04)23289100,(04)25368667
1332,2023,02,4,14,56,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,18,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",18,"   ",1,22,"  ",C03,120.702317,24.148128,3,66000,387130000C,(04)23289100,(04)25368667
1333,2023,02,4,14,57,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,22,"  ",B03,120.695425,24.173716,3,66000,387130000C,(04)23289100,(04)25368667
1334,2023,02,4,15,0,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,4,"  ",B03,120.6863,24.1934,3,66000,387130000C,(04)23289100,(04)25368667
1335,2023,02,4,15,0,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,19,"  ",B03,120.725447,24.249644,3,66000,387130000C,(04)23289100,(04)25368667
1336,2023,02,4,15,0,臺中市,豐原區,0,0,0,,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,22,"  ",B03,120.72314,24.277982,3,66000,387130000C,(04)23289100,(04)25368667
1337,2023,02,4,15,1,臺中市,神岡區,0,1,0,8,1,5,50,15,9,1,5,4,5,7,1,1,5,5,4,2,17,6,3,10,1,1,B03,7,6,1,8,2,5,"  ",6,6,1,22,8,B03,120.694494,24.232544,2,66000,387130000C,(04)23289100,(04)25368667
1338,2023,02,4,15,2,臺中市,太平區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,5,5,5,2,16,23,3,10,1,1,C03,7,6,1,10,2,11,"  ",23,23,1,18,8,C03,120.73459,24.148814,2,66000,387130000C,(04)23289100,(04)25368667
1339,2023,02,4,15,6,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,21,"  ",B03,120.6961,24.17434,3,66000,387130000C,(04)23289100,(04)25368667
1340,2023,02,4,15,10,臺中市,南屯區,0,0,0,8,1,5,40,14,8,1,5,4,5,7,4,4,9,5,1,2,13,16,3,10,3,4,B03,7,9,1,7,1,1,"  ",16,16,1,12,8,B03,120.623948,24.153924,3,66000,387130000C,(04)23289100,(04)25368667
1341,2023,02,4,15,10,臺中市,北屯區,0,0,0,8,,,80,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",11,"  ","  ",7,"   ",1,21,"  ",B03,120.722118,24.186647,3,66000,387130000C,(04)23289100,(04)25368667
1342,2023,02,4,15,11,臺中市,西區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,19,2,9,1,1,C03,7,1,1,10,2,11,"  ",19,19,1,4,5,C03,120.652993,24.146739,2,66000,387130000C,(04)23289100,(04)25368667
1343,2023,02,4,15,15,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,16,7,3,10,1,1,B03,7,7,1,8,2,4,"  ",7,7,1,22,8,B03,120.645887,24.17557,2,66000,387130000C,(04)23289100,(04)25368667
1344,2023,02,4,15,25,臺中市,北屯區,0,2,0,8,1,5,50,5,2,1,5,4,5,7,1,1,5,4,5,2,16,23,2,3,1,1,B02,7,5,1,8,2,2,"  ",23,23,1,22,8,B02,120.73042,24.177167,2,66000,387130000C,(04)23289100,(04)25368667
1345,2023,02,4,15,30,臺中市,西屯區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,1,11,"  ",6,6,1,22,8,C03,120.643583,24.179847,2,66000,387130000C,(04)23289100,(04)25368667
1346,2023,02,4,15,34,臺中市,大肚區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,21,"  ",B03,120.544627,24.15399,3,66000,387130000C,(04)23289100,(04)25368667
1347,2023,02,4,15,35,臺中市,西屯區,0,1,0,8,1,5,40,14,16,1,4,4,5,7,4,4,9,5,5,2,13,16,3,10,1,1,A41,7,9,1,1,2,1,"  ",16,16,1,12,8,A41,120.650993,24.157303,2,66000,387130000C,(04)23289100,(04)25368667
1348,2023,02,4,15,38,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",F01,"  ","  ",8,"  ",2,"  ","  ",42,"   ",1,22,"  ",F01,120.700574,24.147963,3,66000,387130000C,(04)23289100,(04)25368667
1349,2023,02,4,15,38,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,21,"  ",B12,120.7382,24.1788,3,66000,387130000C,(04)23289100,(04)25368667
1350,2023,02,4,15,40,臺中市,南屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,3,10,1,1,B03,7,9,1,1,2,5,"  ",25,25,1,22,9,B03,120.637972,24.132164,2,66000,387130000C,(04)23289100,(04)25368667
1351,2023,02,4,15,40,臺中市,烏日區,0,1,0,8,1,5,60,14,8,1,5,4,5,7,4,4,1,4,4,1,9,60,3,10,4,5,H01,8,16,8,20,10,16,"  ",60,60,1,21,8,H01,120.636463,24.107113,2,66000,387130000C,(04)23289100,(04)25368667
1352,2023,02,4,15,40,臺中市,東勢區,0,1,0,8,1,5,50,3,9,1,5,4,5,7,3,1,5,5,5,1,17,7,3,10,3,4,B12,7,8,1,8,2,5,"  ",7,7,1,22,8,B12,120.825887,24.265093,2,66000,387130000C,(04)23289100,(04)25368667
1353,2023,02,4,15,47,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.643102,24.224507,3,66000,387130000C,(04)23289100,(04)25368667
1354,2023,02,4,15,51,臺中市,北屯區,0,2,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,5,4,1,16,1,2,9,1,1,C03,7,9,1,10,8,12,"  ",1,1,1,21,8,C03,120.696518,24.181105,2,66000,387130000C,(04)23289100,(04)25368667
1355,2023,02,4,15,55,臺中市,豐原區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",11,"  ","  ",44,12,1,22,"  ",B03,120.713166,24.264781,3,66000,387130000C,(04)23289100,(04)25368667
1356,2023,02,4,16,1,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",7,7,1,22,"  ",B03,120.65777,24.15806,3,66000,387130000C,(04)23289100,(04)25368667
1357,2023,02,4,16,5,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,5,2,12,9,3,10,1,4,B12,7,6,1,8,2,5,"  ",9,9,1,22,8,B12,120.604469,24.160602,2,66000,387130000C,(04)23289100,(04)25368667
1358,2023,02,4,16,9,臺中市,南區,0,0,0,8,1,5,50,14,2,1,5,4,5,7,1,1,5,2,5,2,13,16,3,10,1,1,B03,7,5,1,8,2,1,"  ",16,16,1,5,8,B03,120.68295,24.134424,3,66000,387130000C,(04)23289100,(04)25368667
1359,2023,02,4,16,9,臺中市,豐原區,0,1,0,8,1,5,50,4,6,1,5,4,5,7,1,1,1,3,5,2,17,25,2,9,1,1,C03,7,9,1,10,2,11,"  ",44,25,1,4,3,C03,120.73648,24.27268,2,66000,387130000C,(04)23289100,(04)25368667
1360,2023,02,4,16,10,臺中市,大里區,0,1,0,7,1,5,50,14,9,1,5,4,5,7,4,4,5,5,4,2,10,4,3,10,1,1,B12,7,9,1,8,2,5,"  ",4,4,1,9,3,B12,120.695482,24.096795,2,66000,387130000C,(04)23289100,(04)25368667
