序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分(類別),車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS座標X,GPS座標Y,事故類別
1652,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,4,臺中市,北屯區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,17,20,3,10,3,1,B03,7,5,1,8,2,5,,20,20,1,12,4,B03,120.687611,24.183647,2
1653,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,4,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,,84,,,,,B03,,,1,,1,,,84,,1,12,4,B03,120.671916,24.17412,3
1654,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,5,臺中市,西區,0,0,0,5,,,50,,,,,,,,,,,,,,13,84,,,,,B03,,,1,,1,,,84,,1,12,4,B03,120.66844,24.140019,3
1655,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,5,臺中市,北區,0,0,0,5,,,50,,,,,,,,,,,,,,,59,,,,,B03,,,1,,2,,,87,59,1,13,4,B03,120.676962,24.159185,3
1656,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,10,臺中市,西屯區,0,0,0,5,,,50,,,,,,,,,,,,,,17,84,,,,,B03,,,1,,1,,,84,,1,12,4,B03,120.644207,24.161231,3
1657,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,13,臺中市,潭子區,0,1,0,5,2,6,50,13,7,1,4,4,6,6,4,4,5,4,4,2,17,51,3,10,3,1,B03,7,1,1,8,2,8,,51,51,1,13,4,B03,120.70646,24.20434,2
1658,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,13,臺中市,中區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,15,84,3,10,3,1,B03,7,9,1,8,2,1,,84,84,1,13,4,B03,120.685804,24.140133,2
1659,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,20,臺中市,大雅區,0,1,0,5,3,6,30,3,1,1,4,4,6,6,4,4,1,3,4,1,17,20,3,10,3,1,B03,7,5,1,8,2,8,,20,20,1,12,4,B03,120.637363,24.23379,2
1660,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,21,臺中市,北屯區,0,1,0,6,2,6,30,4,1,1,4,4,6,6,4,4,10,5,5,2,9,59,3,10,3,1,B03,7,6,1,8,2,1,,59,59,1,13,4,B03,120.692233,24.183507,2
1661,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,24,臺中市,南區,0,1,0,5,2,6,50,4,2,1,4,4,6,6,3,1,5,4,4,2,3,59,3,10,3,1,B03,7,6,1,8,2,1,,59,59,1,12,4,B03,120.675528,24.131328,2
1662,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,25,臺中市,南屯區,0,0,0,5,,,40,,,,,,,,,,,,,,,49,,,,,B03,,,1,,2,,,49,,1,13,4,B03,120.626819,24.152555,3
1663,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,26,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,12,8,,,,,B03,,,1,,11,,,8,8,1,12,4,B03,120.724519,24.176307,3
1664,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,28,臺中市,清水區,0,1,0,5,3,6,50,3,1,1,4,4,6,6,3,1,9,4,5,1,17,84,3,10,3,1,B03,7,6,1,8,2,4,,84,84,1,12,4,B03,120.574135,24.275284,2
1665,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,29,臺中市,南屯區,0,0,0,5,,,50,,,,,,,,,,,,,,13,59,,,,,B03,,,1,,1,,,59,,1,12,4,B03,120.646926,24.125116,3
1666,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,30,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,49,,,,,B03,,,1,,1,,,49,,1,12,4,B03,120.669797,24.149014,3
1667,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,32,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,,56,,,,,B03,,,1,,1,,,56,,1,12,4,B03,120.706153,24.165527,3
1668,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,36,臺中市,南區,0,0,0,5,,,50,,,,,,,,,,,,,,,49,,,,,B03,,,1,,2,,,49,,1,12,4,B03,120.678699,24.131742,3
1669,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,38,臺中市,南屯區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,4,4,10,5,5,2,15,13,2,9,1,1,C03,7,9,1,10,2,11,14,13,13,1,6,4,C03,120.632325,24.142823,2
1670,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,41,臺中市,沙鹿區,0,1,0,6,2,6,50,5,2,1,4,4,6,6,1,1,8,3,4,1,17,48,2,9,5,4,C03,7,6,1,10,2,14,,48,48,1,13,4,C03,120.569563,24.237414,2
1671,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,42,臺中市,西屯區,0,0,0,5,,,50,,,,,,,,,,,,,,13,84,,,,,B03,,,1,,1,,,84,,1,12,4,B03,120.610852,24.1706,3
1672,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,42,臺中市,西屯區,0,0,0,5,,,40,,,,,,,,,,,,,,,51,,,,,B03,,,1,,1,,,51,,1,12,4,B03,120.643405,24.15628,3
1673,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,44,臺中市,西屯區,0,0,0,5,,,50,,,,,,,,,,,,,,,59,,,,,B03,,,1,,1,,,59,,1,12,4,B03,120.639579,24.174715,3
1674,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,44,臺中市,太平區,0,0,0,5,,,50,,,,,,,,,,,,,,,39,,,,,C03,,,1,,2,,,39,,1,13,4,C03,120.705506,24.148829,3
1675,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,45,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,84,,,,,B03,,,1,,11,,,84,,1,12,4,B03,120.568843,24.277048,4
1676,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,50,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,9,84,,,,,B12,,,1,,2,,,84,,1,12,4,B12,120.636036,24.170811,3
1677,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,54,臺中市,東區,0,0,0,5,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,7,,1,12,4,B03,120.684116,24.131982,3
1678,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,55,臺中市,烏日區,0,0,0,5,,,30,,,,,,,,,,,,,,14,49,,,,,B12,,,1,,2,,,49,,1,6,4,B12,120.644953,24.079541,3
1679,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,57,臺中市,北區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,2,1,2,4,4,2,16,45,3,10,3,1,B02,7,11,1,8,2,6,,45,45,1,12,4,B02,120.685725,24.155948,2
1680,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,57,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,,84,,,,,B03,,,1,,2,,,84,,1,12,4,B03,120.67781,24.173573,3
1681,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,11,58,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,84,,,,,B03,,,1,,1,,,84,,1,12,4,B03,120.721698,24.182729,3
1682,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,1,臺中市,龍井區,0,0,0,6,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,2,,,7,,1,12,4,B03,120.50525,24.210183,3
1683,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,3,臺中市,大甲區,0,0,0,7,,,60,,,,,,,,,,,,,,30,50,,,,,B03,,,1,,1,,,50,,1,6,4,B03,120.61741,24.350945,3
1684,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,4,臺中市,東區,0,0,0,5,,,50,,,,,,,,,,,,,,13,85,,,,,C03,,,1,,2,,,85,,1,13,4,C03,120.692456,24.142745,3
1685,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,10,臺中市,北區,0,1,0,5,3,6,50,4,1,1,4,4,6,6,4,4,10,5,5,2,16,14,3,10,1,1,C03,7,6,1,9,2,14,,14,14,1,13,4,C03,120.693686,24.156392,2
1686,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,11,臺中市,東區,0,1,0,5,3,6,50,13,9,1,4,4,6,6,4,4,9,5,5,2,30,84,2,8,5,4,C04,7,9,1,12,2,15,,84,84,1,13,4,C04,120.694137,24.134771,2
1687,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,11,臺中市,豐原區,0,0,0,5,,,50,,,,,,,,,,,,,,,7,,,,,C03,,,1,,2,,,7,,1,13,4,C03,120.716464,24.260541,3
1688,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,15,臺中市,梧棲區,0,0,0,7,,,30,,,,,,,,,,,,,,14,49,,,,,B03,,,1,,1,,,49,,1,12,4,B03,120.557351,24.256685,4
1689,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,17,臺中市,西區,0,1,0,5,3,6,50,4,2,1,4,4,6,6,4,4,10,5,5,2,2,84,3,10,3,1,B03,7,9,1,8,2,2,,84,84,1,12,4,B03,120.660207,24.152541,2
1690,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,22,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,7,,,,,B03,,,1,,2,,,7,,1,6,4,B03,120.727726,24.249948,3
1691,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,25,臺中市,西區,0,2,0,5,2,6,30,4,1,1,4,4,6,6,4,4,10,5,5,2,15,15,2,9,1,1,C03,7,9,1,10,2,12,,15,15,1,12,4,C03,120.656092,24.15528,2
1692,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,27,臺中市,梧棲區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,4,4,10,5,5,2,15,15,3,10,3,1,B03,7,9,1,8,2,5,,15,15,1,12,4,B03,120.53245,24.24798,2
1693,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,28,臺中市,西屯區,0,1,0,5,3,6,50,3,1,1,4,4,6,6,4,4,8,4,5,1,17,84,2,9,5,4,B03,7,9,1,8,2,1,,84,84,1,13,4,B03,120.658358,24.159673,2
1694,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,34,臺中市,北區,0,1,0,5,2,6,40,4,1,1,4,4,6,6,1,1,1,4,4,2,13,58,2,9,1,1,C03,7,9,1,10,2,11,,58,58,1,12,4,C03,120.694319,24.155649,2
1695,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,35,臺中市,清水區,0,2,0,5,3,6,30,11,9,1,4,4,6,1,4,4,10,5,5,2,11,41,3,10,3,1,B03,7,6,1,8,2,8,,41,41,1,12,4,B03,120.564431,24.270706,2
1696,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,40,臺中市,豐原區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,4,4,4,3,4,2,17,14,3,10,3,1,B03,7,5,1,8,2,16,,14,14,1,13,4,B03,120.733777,24.253274,2
1697,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,45,臺中市,南屯區,0,1,0,5,2,6,50,4,2,1,4,4,6,6,2,1,10,5,5,2,17,42,2,8,2,1,C03,7,7,1,10,2,13,,42,42,1,12,4,C03,120.648335,24.13335,2
1698,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,46,臺中市,沙鹿區,0,1,0,6,2,6,30,3,1,1,4,4,6,6,4,4,10,5,5,2,18,84,2,9,2,1,C03,7,15,1,10,2,14,,84,84,1,13,4,C03,120.569232,24.250638,2
1699,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,47,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,,86,,,,,,,,,,,,,86,,1,,,,120.708257,24.170652,3
1700,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,48,臺中市,北區,0,1,0,5,2,6,40,13,8,1,4,4,6,6,4,4,9,5,4,2,14,49,3,10,3,1,B03,7,2,1,8,2,6,,49,49,1,12,4,B03,120.663661,24.162364,2
1701,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,49,臺中市,大里區,0,0,0,5,,,50,,,,,,,,,,,,,,17,84,,,,,C03,,,1,,2,,,84,,1,12,2,C03,120.698468,24.080806,3
1702,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,51,臺中市,潭子區,0,2,0,5,2,6,50,4,2,1,4,4,6,6,2,1,5,4,5,1,18,84,2,9,1,1,C03,7,12,1,10,2,14,,84,59,1,13,4,C03,120.722171,24.200945,2
1703,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,51,臺中市,北屯區,0,1,0,5,2,6,50,13,9,1,4,4,6,6,4,4,1,4,5,2,16,20,3,10,3,1,B03,7,5,1,8,2,2,,20,20,1,12,4,B03,120.685795,24.179698,2
1704,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,51,臺中市,豐原區,0,0,0,5,,,50,,,,,,,,,,,,,,13,7,,,,,B03,,,1,,2,,,7,,1,12,4,B03,120.729698,24.255865,3
1705,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,53,臺中市,西區,0,0,0,5,,,50,,,,,,,,,,,,,,,84,,,,,B03,,,1,,2,,,84,,1,13,4,B03,120.652988,24.150881,4
1706,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,57,臺中市,北屯區,0,0,0,5,,,30,,,,,,,,,,,,,,14,49,,,,,B12,,,1,,1,,,49,,1,12,4,B12,120.71309,24.174608,3
1707,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,57,臺中市,沙鹿區,0,1,0,6,2,6,50,4,2,1,4,4,6,6,4,4,8,3,5,2,17,12,2,9,5,4,C03,7,9,1,10,2,11,,12,12,1,13,4,C03,120.572604,24.227852,2
1708,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,12,58,臺中市,西區,0,1,0,5,2,6,50,4,19,1,4,4,6,6,4,4,10,5,5,2,3,10,3,10,1,1,C03,7,9,1,10,2,11,,10,10,1,13,4,C03,120.660892,24.150849,2
1709,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,0,臺中市,東區,0,0,0,5,,,50,,,,,,,,,,,,,,,8,,,,,B01,,,1,,2,,,8,,1,12,4,B01,120.691028,24.141916,3
1710,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,1,臺中市,南屯區,0,0,0,5,,,50,,,,,,,,,,,,,,13,7,,,,,B03,,,1,,2,,,7,,1,6,4,B03,120.648344,24.140252,3
1711,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,3,臺中市,西區,0,0,0,5,,,50,,,,,,,,,,,,,,,84,,,,,B02,,,1,,1,,,84,,1,13,4,B02,120.674962,24.138062,3
1712,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,7,臺中市,中區,0,1,0,5,3,6,40,4,1,1,4,4,6,6,1,1,10,5,5,2,18,84,2,9,5,4,C03,7,9,1,10,2,12,,84,84,1,12,4,C03,120.678815,24.147178,2
1713,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,13,臺中市,南區,0,1,0,6,2,6,50,4,1,1,4,4,6,6,1,1,10,4,5,2,17,39,3,10,3,1,B03,7,6,1,8,2,2,,39,39,1,12,4,B03,120.6685,24.129403,2
1714,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,14,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,49,,,,,B03,,,1,,1,,,49,,1,13,4,B03,120.670087,24.149397,3
1715,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,15,臺中市,北屯區,0,2,0,5,2,6,50,13,9,1,4,4,6,6,4,4,5,4,5,2,17,51,3,10,3,1,B03,7,1,1,8,2,8,,51,51,1,13,4,B03,120.728881,24.176895,2
1716,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,15,臺中市,神岡區,0,0,0,5,,,50,,,,,,,,,,,,,,17,8,,,,,B12,,,1,,1,,,8,,1,6,4,B12,120.687653,24.24737,3
1717,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,16,臺中市,東區,0,1,0,6,2,6,50,13,9,1,4,4,6,6,4,4,5,5,5,2,17,84,3,10,5,4,B03,7,9,1,8,2,1,,84,84,1,13,4,B03,120.69006,24.13594,2
1718,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,20,臺中市,西屯區,0,0,0,5,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,,1,12,4,B03,120.615362,24.183135,3
1719,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,21,臺中市,西屯區,0,1,0,5,2,6,40,3,1,1,4,4,6,6,2,1,1,4,1,2,18,84,2,9,5,4,C03,7,9,1,10,2,12,,84,84,1,12,4,C03,120.609587,24.184594,2
1720,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,23,臺中市,南區,0,0,0,5,,,50,,,,,,,,,,,,,,,43,,,,,B03,,,1,,9,,,43,,2,13,4,B03,120.654697,24.114455,3
1721,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,25,臺中市,清水區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,4,4,8,3,5,1,17,85,3,10,3,1,B03,7,6,1,8,2,5,,85,85,1,12,4,B03,120.571089,24.277921,2
1722,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,27,臺中市,龍井區,0,1,0,5,2,6,30,11,9,1,4,4,6,6,4,4,10,5,5,2,11,8,2,8,5,4,C03,7,9,1,10,2,11,,8,8,1,13,4,C03,120.59292,24.181403,2
1723,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,30,臺中市,南屯區,0,0,0,5,3,6,50,13,9,1,4,4,6,6,4,4,3,4,5,2,14,49,,,,,B03,,,1,,1,,,49,,1,12,4,B03,120.641707,24.140734,3
1724,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,31,臺中市,西屯區,0,0,0,5,,,50,,,,,,,,,,,,,,,20,,,,,B03,,,1,,1,,,20,,1,12,4,B03,120.638522,24.164116,3
1725,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,31,臺中市,烏日區,0,0,0,6,1,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,12,84,,,,,B03,,,1,,2,,,84,,1,12,4,B03,120.598564,24.110139,3
1726,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,33,臺中市,西區,0,0,0,5,,,50,,,,,,,,,,,,,,13,84,,,,,C03,,,1,,1,,,87,,1,12,4,C03,120.661687,24.152547,3
1727,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,34,臺中市,中區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,1,1,5,5,5,2,18,84,2,9,1,1,C03,7,9,1,10,2,14,,84,84,1,13,4,C03,120.684988,24.142022,2
1728,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,34,臺中市,沙鹿區,0,0,0,5,,,50,,,,,,,,,,,,,,,59,,,,,B03,,,1,,2,,,59,,1,6,4,B03,120.573655,24.228074,3
1729,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,36,臺中市,北屯區,0,1,0,5,2,6,50,5,1,1,4,4,6,6,4,4,1,4,5,2,17,14,3,10,3,1,B12,7,5,1,8,2,6,,14,14,1,12,4,B12,120.676664,24.177248,2
1730,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,38,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,4,2,17,20,3,10,5,4,B12,7,5,1,8,2,2,,20,20,1,13,4,B12,120.662506,24.172311,2
1731,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,40,臺中市,西屯區,0,0,0,5,,,30,,,,,,,,,,,,,,,84,,,,,B03,,,1,,2,,,84,,1,13,4,B03,120.646828,24.182838,3
1732,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,42,臺中市,北屯區,0,0,0,7,,,80,,,,,,,,,,,,,,,40,,,,,B03,,,1,,2,,,40,,1,12,4,B03,120.72256,24.18827,3
1733,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,46,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,49,,,,,B03,,,1,,1,,,49,,1,12,4,B03,120.654392,24.156533,3
1734,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,47,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,84,,,,,B03,,,1,,1,,,84,,1,13,4,B03,120.652351,24.167204,3
1735,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,48,臺中市,太平區,0,1,0,7,3,6,50,3,1,1,4,4,6,6,1,1,10,5,5,2,16,11,3,10,3,1,B03,7,6,1,8,2,2,,11,11,1,12,4,B03,120.702141,24.148158,2
1736,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,52,臺中市,東區,0,1,0,5,1,6,50,3,1,1,4,4,6,6,4,4,9,4,5,2,18,84,2,9,1,1,C03,7,9,1,10,2,11,12,84,84,1,12,4,C03,120.703973,24.146191,2
1737,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,54,臺中市,太平區,0,1,0,6,3,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,16,58,3,10,3,1,B01,7,6,1,4,2,1,,58,58,1,6,4,B01,120.708027,24.152682,2
1738,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,13,57,臺中市,東勢區,0,1,0,5,3,6,50,4,2,1,4,4,6,6,1,1,5,5,5,1,18,84,2,9,2,1,C03,7,14,1,10,2,14,,84,84,1,12,4,C03,120.837956,24.226208,2
1739,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,0,臺中市,沙鹿區,0,0,0,7,,,60,,,,,,,,,,,,,,,59,,,,,C03,,,1,,2,,,59,,1,6,4,C03,120.573391,24.244983,4
1740,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,1,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,84,,,,,B03,,,1,,2,,,84,,1,12,4,B03,120.685536,24.135418,3
1741,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,3,臺中市,北屯區,0,0,0,5,,,50,,,,,,,,,,,,,,17,45,,,,,B03,,,1,,1,,,45,45,1,12,4,B03,120.682064,24.194064,3
1742,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,3,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,,50,,,,,B03,,,1,,1,,,50,,1,6,4,B03,120.5744,24.228199,3
1743,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,8,臺中市,太平區,0,1,0,7,3,6,40,5,12,1,5,4,6,6,1,1,5,4,4,1,18,84,2,9,2,1,C03,7,15,1,10,2,12,,84,84,1,12,4,C03,120.703152,24.14814,2
1744,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,8,臺中市,豐原區,0,0,0,6,,,50,,,,,,,,,,,,,,,51,,,,,B03,,,1,,2,,,51,,1,13,4,B03,120.724408,24.25238,3
1745,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,13,臺中市,沙鹿區,0,1,0,6,2,6,50,3,1,1,4,4,6,6,4,4,10,5,5,2,16,65,3,10,3,1,B12,7,6,1,6,2,8,,65,65,1,13,4,B12,120.568147,24.258917,2
1746,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,17,臺中市,后里區,0,0,0,6,2,6,50,4,2,1,5,4,6,6,1,1,4,5,5,1,14,49,,,,,A04,,,1,,2,,,49,,1,6,4,A04,120.69668,24.313116,3
1747,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,19,臺中市,西區,0,0,0,5,,,50,,,,,,,,,,,,,,,84,,,,,B03,,,1,,1,,,84,,1,12,4,B03,120.661693,24.147301,3
1748,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,23,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,1,,,,,B12,,,1,,1,,,1,,1,13,4,B12,120.661253,24.138974,3
1749,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,23,臺中市,南屯區,0,1,0,5,3,6,50,4,1,1,4,4,6,6,1,1,10,5,5,2,15,21,3,10,5,4,B03,7,9,1,8,2,2,,21,21,1,13,4,B03,120.650737,24.132,2
1750,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,28,臺中市,西屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,27,3,10,3,1,B03,7,5,5,19,1,5,,27,27,1,12,4,B03,120.624383,24.178531,2
1751,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,29,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,9,84,,,,,B03,,,1,,1,,,84,,1,13,4,B03,120.644837,24.181296,4
1752,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,29,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,51,,,,,C03,,,1,,2,,,51,,1,12,4,C03,120.698172,24.090006,3
1753,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,30,臺中市,霧峰區,0,0,0,5,,,30,,,,,,,,,,,,,,17,84,,,,,B03,,,1,,2,,,84,,1,12,4,B03,120.696203,24.062792,3
1754,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,32,臺中市,西屯區,0,0,0,5,,,40,,,,,,,,,,,,,,,84,,,,,B03,,,1,,1,,,84,,1,13,4,B03,120.648971,24.162471,3
1755,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,44,臺中市,太平區,0,1,0,6,2,6,30,11,9,1,5,4,6,6,4,4,10,5,5,2,10,41,2,8,1,1,C03,7,9,1,10,2,11,,41,41,1,6,4,C03,120.716661,24.123038,2
1756,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,48,臺中市,梧棲區,0,3,0,5,2,6,30,3,2,1,4,4,6,6,4,4,10,5,5,2,16,14,3,10,3,1,B03,7,6,1,8,2,1,,14,14,1,6,4,B03,120.532261,24.248129,2
1757,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,53,臺中市,南區,0,3,0,7,1,6,50,13,9,1,4,4,6,6,4,4,5,4,5,2,13,84,2,9,3,1,B03,7,9,1,8,2,1,,84,84,1,12,4,B03,120.662411,24.120844,2
1758,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,53,臺中市,南區,0,0,0,5,,,50,,,,,,,,,,,,,,,49,,,,,B03,,,1,,2,,,49,,1,11,4,B03,120.6808,24.130547,3
1759,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,53,臺中市,南區,0,1,0,6,3,6,50,4,9,1,5,4,6,6,2,1,5,5,5,2,17,42,3,10,5,4,C03,7,6,1,10,1,13,,42,42,1,13,4,C03,120.666731,24.114148,2
1760,66000,387130000C,(04)23274275,(04)23288582,2023,8,5,14,53,臺中市,南屯區,0,0,0,6,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,12,8,,,,,B12,,,1,,1,,,8,,2,12,4,B12,120.63431,24.143156,3
